ลำดับป้ายรถเมล์,ชื่อภาษาไทย,ชื่อภาษาอังกฤษ,รายละเอียด,ละติจูด,ลองติจูด,ชื่ออ้างอิง,ชื่ออ้างอิงภาษาอังกฤษ
4945,พร้อมพรรณ,Prompan,ถนน ประชาสงเคราะห์ มุ่งหน้าดินแดง,13.7700837937976,100.559062584062,"ซอยประชาสงเคราะห์ 14 (ซอยพร้อมพรรณ),โรงเรียนพร้อมพรรณวิทยา,รร.พร้อมพรรณวิทยา,โรงเรียนพณิชยการจำนงค์,รร.พณิชยการจำนงค์,วิทยาลัยอาชีวศึกษาพณิชยการจำนงค์","Soi Pracha Songkhro 14 (Soi Prompan),Prompan Wittaya School,Chamnong Commercial College"
4948,แฟลตดินแดง(ป้าย2),Dindaeng Housing (Stop.2),ถนน ดินแดง ขาเข้า,13.7617496693648,100.552116984418,แฟลตดินแดง,Dindaeng Housing
4950,ไปรษณีย์สุทธิสาร,praisani sutthi san,ถนน ประชาสุข,13.7831349979254,100.567249509759,ไปรษณีย์สุทธิสาร,"praisani sutthi san,"
4951,บริษัทมหานคร,borisat mahanakhon,ถนน วิภาวดีรังสิต  ,13.8077901426362,100.560193846832,บริษัท มหานคร,"borisat mahanakhon,"
4952,ปั้มน้ำมัน ปตท.(ตรงข้ามซอยอภิชาติ),PTT petrol station.,ถนน สุขุมวิท,13.6374249831253,100.591939475008,ปั้มน้ำมัน ปตท.(ตรงข้ามซอยอภิชาติ),"PTT petrol station.,"
4953,มหาวิทยาลัยหอการค้าไทย,University of the Thai Chamber of Commerce,ถนน วิภาวดีรังสิต  ,13.7793711554279,100.557023475777,มหาวิทยาลัยหอการค้าไทย,University of the Thai Chamber of Commerce
4955,ซอยวิภาวดี 5,5 Viphawadi,ถนน วิภาวดีรังสิต  ,13.7996185222936,100.560366900166,"วิภาวดี ซอย 5 ,วิภาวดี ซอย 5, วังเด็ก","5 Viphawadi,"
4956,อาคารซันทาวเวอร์,mahanakhon,ถนน วิภาวดีรังสิต  ,13.8075192538757,100.559678862701,"อาคารซัน ทาวเวอร์,ตรงข้ามบริษัท มหานคร จำกัด","mahanakhon,"
4957,ไทยรัฐ,thai yon rat,ถนน วิภาวดีรังสิต  ,13.8065398841924,100.559767375599,ไทยรรัฐ,"thai yon rat,"
4958,หมู่บ้านสวัสดิการทหาร,muban sawatdikan thahan,ถนน รามอินทรา,13.8487984911419,100.643985681746,หมู่บ้านสวัสดิการทหาร,muban sawatdikan thahan
4960,เทสโก้โลตัส(สุขาภิบาล1),lotat sukhaphiban 1,ถนน นวมินทร์,13.824162267521,100.65640682461,"โลตัส (สุขาภิบาล 1) ,โลตัส สุขาภิบาล 1,","lotat sukhaphiban 1,"
4961,"ธนาคารกสิกร,หมู่บ้านปรีชา 2","nawa min 36, thanakhan kasikon",ถนน นวมินทร์,13.7931603179635,100.652340911125,"ธนาคารกสิกร,หมู่บ้านปรีชา2","nawa min 36, thanakhan kasikon,"
4962,จักรกฤษ์,chak kri,ถนน สังคมสงเคราะห์,13.7951553076136,100.608004218969,จักรกฤษ์,"chak kri,"
4963,ซอยนาคนิวาส 13,nak niwat 13,ถนน นาคนิวาส,13.7958169358348,100.606829411421,นาคนิวาส 13,"nak niwat 13,"
4964,ซอยนาคนิวาส 47,nak niwat 47,ถนน นาคนิวาส,13.8150611976179,100.610281876136,นาคนิวาส 47,"nak niwat 47,"
4965,บิ๊กซีมินิแยกนาคนิวาส,ฺBig c naknewat road,ถนน นาคนิวาส,13.8213346272225,100.608877166671,"บิ๊กซีมินิ,ถนนนาคนิวาส",ฺBig c naknewat road
4966,สนามกอล์ฟ,sanam kop,ถนน สุคนธสวัสดิ์,13.8220482719263,100.608828886909,สนามกอล์ฟ,"sanam kop,"
4967,โรงเรียนสตรีวิทยา 2,satri wit 2,ถนน สุคนธสวัสดิ์,13.8225222974917,100.608812793655,สตรีวิท 2,"satri wit 2,"
4968,โรงเรียนสตรีวิทยา 2,rong satri witthaya 2,ถนน สุคนธสวัสดิ์,13.8243767179045,100.616580470962,โรงสตรีวิทยา 2,"rong satri witthaya 2,"
4969,ตรงข้ามโรงเรียนเพชรถนอม,trongkham rongrian phet thanom,ถนน สุคนธสวัสดิ์,13.8242725373715,100.613517388267,ตรงข้ามโรงเรียนเพชรถนอม,"trongkham rongrian phet thanom,"
4970,กระทรวงพาณิช,krasuang phanit,ถนน สนามบินน้ำ,13.8829495903928,100.488192628037,กระทรวงพาณิช,"krasuang phanit,"
4971,ตรงข้ามสถานีตำรวจพหลโยธิน,Opposite the Police Station Phaholyothin,ถนน รัชดาภิเษก,13.8263237300648,100.569885674942,ตรงข้าม สน.พหลโยธิน,"Opposite the Police Station Phaholyothin,"
4972,ซอยเสือใหญ่,soi suea yai,ถนน รัชดาภิเษก,13.8209894847076,100.575027513577,ซอยเสีอใหญ่,"soi suea yai,"
4973,มหาวิทยาลัยราชภัฏจันทรเกษม,Chandrakasem Rajabhat University,ถนน รัชดาภิเษก,13.818129664887,100.575661759352,มหาวิทยาลัยราภัฏจันทรเกษม,"Chandrakasem Rajabhat University,"
4975,ตรงข้ามศาลแขวงพระนครเหนือ,Trongkham Sankhwaeng Phra Nakhon Nuea,ถนน รัชดาภิเษก,13.8125933851776,100.575433752135,ตรงข้ามศาลแขวง พระนครเหนือ,Trongkham Sankhwaeng Phra Nakhon Nuea
4976,ซอยลาดพร้าว 101,lat phrao soi 101,ถนน ลาดพร้าว,13.7744910216648,100.630267571938,"ลาดพร้าวซอย 101,ตรงข้ามโรงเรียนสอนคอมพิวเตอร์แสควร์-ลาดพร้าว,","lat phrao soi 101,rongrian son khomphiotoe saek  lat phrao"
4980,ซอยลาดกระบัง 42,Ladkrabang 42,ถนน ลาดกระบัง ขาเข้า,13.7215914294804,100.764921080159,ซอยลาดกระบัง 42 (ซอยจันทร์ประสงค์ 1),Soi Ladkrabang 42 (Soi Chan Prasong 1)
4981,สนามหลวง(ศาลหลักเมือง),Sanamluang (City Pillar Shrine),ถนน ราชดำเนินใน มุ่งหน้าวัดพระแก้ว,13.7537329188171,100.493920988321,ศาลหลักเมือง,City Pillar Shrine
4982,โรงเตรียมอุดมศึกษาพัฒนาการ,phatthana kan soi 58,ถนน พัฒนาการ,13.7325643000416,100.648354893925,โรงเตรียมอุดมศึกษาพัฒนาการ,"phatthana kan soi 58,"
4983,ตรงข้ามชาญอิสสระทาวเวอร์2เพชรบุรีตัดใหม่,chan it sa thao woe 2 phetchaburi tat mai,ถนน เพชรบุรี,13.7439037874548,100.588947127472,ตรงข้ามชาญอิสสระทาวเวอร์ 2 เพชรบุรีตัดใหม่,"chan it sa thao woe 2 phetchaburi tat mai,"
4984,ซอยพัฒนาการ 44,pai phatthana kan soi 44,ถนน พัฒนาการ,13.736767755498,100.629582378947,"พัฒนาการซอย 44,","pai phatthana kan soi 44,"
4985,ซอยพัฒนาการ 36,phatthana kan soi 36,ถนน พัฒนาการ,13.7367848604041,100.623845908972,พัฒนาการซอย 36,"phatthana kan soi 36,"
4986,โรงแรมอเล็กซานเดอร์,rongraem alek san doe,ถนน รามคำแหง,13.7621305283005,100.639662335526,โรงแรมอเล็กซานเดอร์,"rongraem alek san doe,"
4987,สำนักงานไปรษณีย์พัฒนาการ,pai samnakngan pai rani phatthanakan,ถนน พัฒนาการ,13.7362410648233,100.615756783222,ป้ายสำนักงานไปรณีย์พัฒนาการ,"pai samnakngan pai rani phatthanakan,"
4988,ซอยสวนหลวง,pai phatthana kan soi 16,ถนน พัฒนาการ,13.7379820449774,100.60781332452,"ซอยสวนหลวง,พัฒนาการซอย 16,","pai phatthana kan soi 16,"
4991,อาคารว่องวานิช,pai akhan wong wa nit,ถนน พระราม 9,13.7553432766746,100.57287927752,"อาคารว่องวานิช,","pai akhan wong wa nit,"
4993,ซอยลาดพร้าว 14,lat phrao soi 14,ถนน ลาดพร้าว,13.8084811776125,100.569067776444,ลาดพร้าวซอย 14,"lat phrao soi 14,"
4994,"ซอยพัฒนาการ 10,แยกคลองตัน",phatthana kan soi 10,ถนน พัฒนาการ,13.7398851929426,100.602559876638,"พัฒนาการซอย 10,แยกคลองตัน","phatthana kan soi 10,"
4995,ซอยบ้านเอื้ออาทร 7,ban uea athon,กรุงเทพกรีฑา,13.7477855112871,100.656775513341,บ้านเอื้ออาทรซอย7,"ban uea athon,"
4997,ตรงข้ามเจวีเค,trongkham ban si som,กรุงเทพกรีฑา,13.7504448191255,100.648115122756,ตรงข้ามเจวีเค,"trongkham ban si som,"
4998,อาคารเจวีเค,trongkham ban si som,กรุงเทพกรีฑา,13.7503275952186,100.648053730627,อาคารเจวีเค,"trongkham ban si som,"
4999,"ตรงข้ามโรงเรียนเตรียมพัฒนาการ,พัฒนาการ53","pai drong rian triam phatthanakan , phatthanakan 53",ถนน พัฒนาการ,13.7323352482685,100.649418864214,"ดรงข้ามโรงเรียนเตรียมพัฒนาการ , พัฒนาการ 53 ,ตรงข้ามโรงเรียนเตรียมพัฒนาการ , พัฒนาการ 53 ,","pai drong rian triam phatthanakan , phatthanakan 53,"
5000,"กม.8,รามอินทรา52,ศูนย์นิสสัน,ปั้มปริโตนาส","komo 8 , ram in thra 52, sun nit san , pam pari to nat",ถนน รามอินทรา,13.8358258599034,100.665811911925,"กม.8 ,รามอินทรา 52, ศูนย์นิสสัน, ปั้มปริโตนาส","komo 8 , ram in thra 52, sun nit san , pam pari to nat,"
